L0A5-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
1633,545,1,0,28,171,------85,169,0.5,------105,
1636,546,1,1,4,171,------89,225,0.4,------106,
1639,547,1,1,12,171,------101,289,0.35,------107,
1642,548,1,1,12,171,------113,361,0.31,------108,
1645,549,1,1,36,171,------149,441,0.34,------109,
1648,550,1,1,24,171,------173,441,0.39,------110,
1651,551,1,0,56,171,------117,361,0.32,------111,
1654,552,1,0,28,171,------89,289,0.31,------18,
1657,553,1,0,16,171,------73,225,0.32,------19,
1660,554,1,0,12,171,------61,169,0.36,------20,
1663,555,1,0,12,171,------49,121,0.4,------112,
1666,556,1,1,20,171,------69,169,0.41,------113,
1669,557,1,1,32,171,------101,225,0.45,------114,
1672,558,1,1,16,171,------117,289,0.4,------8,
1675,559,1,1,12,171,------129,361,0.36,------9,
1678,560,1,1,12,171,------141,441,0.32,------10,
1681,561,1,0,52,171,------89,289,0.31,------115,
1684,562,1,0,28,171,------61,121,0.5,------31,
1687,563,0,0,20,171,------41,81,0.51,------32,
1690,564,0,0,16,171,------25,49,0.51,------33,
1693,565,0,0,12,171,------13,25,0.52,------34,
1696,566,0,1,4,171,------17,49,0.35,------36,
1699,567,0,1,12,171,------29,81,0.36,------37,
1702,568,0,1,12,171,------41,121,0.34,------38,
1705,569,1,1,20,171,------61,169,0.36,------39,
1708,570,1,1,20,171,------81,225,0.36,------40,
1711,571,1,1,24,171,------105,289,0.36,------41,
1714,572,1,1,28,171,------133,361,0.37,------42,
1717,573,1,1,24,171,------157,441,0.36,------43,
1720,574,1,1,16,171,------173,441,0.39,------44,
1723,575,1,1,16,171,------189,441,0.43,------45,
1726,576,1,0,72,171,------117,361,0.32,------116,
1729,577,1,0,48,171,------69,289,0.24,------117,
1732,578,1,0,21,171,------48,289,0.17,------118,
1735,579,0,0,16,171,------32,81,0.4,------119,
1738,580,0,0,16,171,------16,81,0.2,------120,
1741,581,0,1,24,171,------40,121,0.33,------121,
1744,582,1,1,28,171,------68,169,0.4,------122,
1747,583,1,1,25,171,------93,225,0.41,------123,
1750,584,1,1,24,171,------117,289,0.4,------124,
1753,585,1,1,28,171,------145,361,0.4,------125,
1756,586,1,1,24,171,------169,441,0.38,------126,
1759,587,1,1,16,171,------185,441,0.42,------127,
1762,588,1,1,16,171,------201,441,0.46,------128,
1765,589,1,1,24,171,------225,441,0.51,------129,
1768,590,1,1,40,171,------265,441,0.6,------130,
1771,591,1,0,88,171,------177,441,0.4,------131,
1774,592,1,0,52,171,------125,289,0.43,------132,
1777,593,1,0,24,171,------101,289,0.35,------133,
1780,594,1,0,28,171,------73,289,0.25,------134,
1783,595,1,0,28,171,------45,289,0.16,------135,
1786,596,1,1,20,171,------65,361,0.18,------136,
1789,597,1,1,20,171,------85,441,0.19,------137,
1792,598,1,1,48,171,------133,441,0.3,------138,
1795,599,1,1,44,171,------177,441,0.4,------139,
1798,600,1,1,48,171,------225,441,0.51,------140,
1801,601,1,1,32,171,------257,441,0.58,------141,
1804,602,1,1,40,171,------297,441,0.67,------142,
1807,603,1,1,20,171,------317,441,0.72,------143,
1810,604,1,1,0,171,------317,441,0.72,------143,
1813,605,1,1,0,171,------317,441,0.72,------143,
1816,606,1,0,76,171,------241,441,0.55,------144,
1819,607,1,0,40,171,------201,361,0.56,------145,
1822,608,1,0,32,171,------169,361,0.47,------146,
1825,609,1,0,32,171,------137,361,0.38,------147,
1828,610,1,0,24,171,------113,361,0.31,------148,
1831,611,1,1,52,171,------165,441,0.37,------149,
1834,612,1,1,60,171,------225,441,0.51,------150,
1837,613,1,1,44,171,------269,441,0.61,------151,
1840,614,1,1,36,171,------305,441,0.69,------152,
1843,615,1,1,28,171,------333,441,0.76,------153,
1846,616,1,0,48,171,------285,441,0.65,------154,
1849,617,1,0,24,171,------261,441,0.59,------155,
1852,618,1,0,28,171,------233,361,0.65,------156,
1855,619,1,0,28,171,------205,289,0.71,------157,
1858,620,1,0,28,171,------177,289,0.61,------158,
1861,621,1,1,12,171,------189,361,0.52,------159,
1864,622,1,1,20,171,------209,441,0.47,------160,
1867,623,1,1,8,171,------217,441,0.49,------161,
1870,624,1,1,24,171,------241,441,0.55,------162,
1873,625,1,1,16,171,------257,441,0.58,------163,
1876,626,1,0,56,171,------201,441,0.46,------164,
1879,627,1,0,24,171,------177,361,0.49,------165,
1882,628,1,0,16,171,------161,361,0.45,------166,
1885,629,1,0,20,171,------141,361,0.39,------167,
1888,630,1,0,20,171,------121,289,0.42,------168,
1891,631,1,0,20,171,------101,225,0.45,------169,
1894,632,1,0,20,171,------81,169,0.48,------170,
1897,633,1,0,20,171,------61,121,0.5,------31,
1900,634,0,0,20,171,------41,81,0.51,------32,
1903,635,0,0,16,171,------25,49,0.51,------33,
1906,636,0,1,4,171,------29,81,0.36,------4,
1909,637,0,1,12,171,------41,121,0.34,------5,
1912,638,1,1,12,171,------53,169,0.31,------6,
1915,639,1,1,36,171,------89,225,0.4,------7,
1918,640,1,1,28,171,------117,289,0.4,------8,
1921,641,1,1,12,171,------129,361,0.36,------9,
1924,642,1,1,12,171,------141,441,0.32,------10,
1927,643,1,1,32,171,------173,441,0.39,------11,
1930,644,1,1,24,171,------197,441,0.45,------12,
1933,645,1,1,24,171,------221,441,0.5,------13,
1936,646,1,0,72,171,------149,441,0.34,------171,
1939,647,1,0,40,171,------109,361,0.3,------17,
1942,648,1,0,20,171,------89,289,0.31,------18,
1945,649,1,0,16,171,------73,225,0.32,------19,
1948,650,1,0,12,171,------61,169,0.36,------20,
1951,651,1,1,28,171,------89,225,0.4,------21,
1954,652,1,1,40,171,------129,289,0.45,------22,
1957,653,1,1,24,171,------153,361,0.42,------23,
1960,654,1,1,24,171,------177,441,0.4,------24,
1963,655,1,1,24,171,------201,441,0.46,------25,
1966,656,1,0,56,171,------145,361,0.4,------26,
1969,657,1,0,24,171,------121,169,0.72,------27,
1972,658,1,0,12,171,------109,121,0.9,------28,
1975,659,1,0,12,171,------97,121,0.8,------29,
1978,660,1,0,16,171,------81,121,0.67,------30,
1981,661,1,0,20,171,------61,121,0.5,------31,
1984,662,0,0,20,171,------41,81,0.51,------32,
1987,663,0,0,16,171,------25,49,0.51,------33,
1990,664,0,0,12,171,------13,25,0.52,------34,
1993,665,0,0,8,171,------5,9,0.56,------1,
1996,666,0,1,4,171,------9,25,0.36,------2,
1999,667,0,1,12,171,------21,49,0.43,------3,
2002,668,0,1,8,171,------29,81,0.36,------4,
2005,669,0,1,12,171,------41,121,0.34,------5,
2008,670,1,1,12,171,------53,169,0.31,------6,
2011,671,1,1,36,171,------89,225,0.4,------7,
2014,672,1,1,28,171,------117,289,0.4,------8,
2017,673,1,1,12,171,------129,361,0.36,------9,
2020,674,1,1,12,171,------141,441,0.32,------10,
2023,675,1,1,32,171,------173,441,0.39,------11,
2026,676,1,0,72,171,------101,441,0.23,------35,
2029,677,1,0,40,171,------61,121,0.5,------31,
2032,678,0,0,20,171,------41,81,0.51,------32,
2035,679,0,0,16,171,------25,49,0.51,------33,
2038,680,0,0,12,171,------13,25,0.52,------34,
2041,681,0,1,4,171,------17,49,0.35,------36,
2044,682,0,1,12,171,------29,81,0.36,------37,
2047,683,0,1,12,171,------41,121,0.34,------38,
2050,684,1,1,20,171,------61,169,0.36,------39,
2053,685,1,1,20,171,------81,225,0.36,------40,
2056,686,1,1,24,171,------105,289,0.36,------41,
2059,687,1,1,28,171,------133,361,0.37,------42,
2062,688,1,1,24,171,------157,441,0.36,------43,
2065,689,1,1,16,171,------173,441,0.39,------44,
2068,690,1,1,16,171,------189,441,0.43,------45,
2071,691,1,1,24,171,------213,441,0.48,------46,
2074,692,1,1,40,171,------253,441,0.57,------47,
2077,693,1,1,32,171,------285,441,0.65,------48,
2080,694,1,1,12,171,------297,441,0.67,------49,
2083,695,1,1,16,171,------313,441,0.71,------50,
2086,696,1,0,96,171,------217,441,0.49,------51,
2089,697,1,0,72,171,------145,361,0.4,------52,
2092,698,1,0,41,171,------104,361,0.29,------53,
2095,699,1,0,36,171,------68,361,0.19,------54,
2098,700,0,0,36,171,------32,361,0.09,------55,
2101,701,1,1,48,171,------80,441,0.18,------56,
2104,702,1,1,56,171,------136,441,0.31,------57,
2107,703,1,1,57,171,------193,441,0.44,------58,
2110,704,1,1,36,171,------229,441,0.52,------59,
2113,705,1,1,40,171,------269,441,0.61,------60,
2116,706,1,1,52,171,------321,441,0.73,------61,
2119,707,1,1,36,171,------357,441,0.81,------62,
2122,708,1,1,0,171,------357,441,0.81,------62,
2125,709,1,1,0,171,------357,441,0.81,------62,
2128,710,1,1,0,171,------357,441,0.81,------62,
2131,711,1,0,40,171,------317,441,0.72,------63,
2134,712,1,0,28,171,------289,361,0.8,------64,
2137,713,1,0,16,171,------273,361,0.76,------65,
2140,714,1,0,24,171,------249,361,0.69,------66,
2143,715,1,0,32,171,------217,361,0.6,------67,
2146,716,1,1,12,171,------229,441,0.52,------68,
2149,717,1,1,8,171,------237,441,0.54,------69,
2152,718,1,1,8,171,------245,441,0.56,------70,
2155,719,1,1,16,171,------261,441,0.59,------71,
2158,720,1,1,16,171,------277,441,0.63,------72,
2161,721,1,1,16,171,------293,441,0.66,------73,
2164,722,1,1,16,171,------309,441,0.7,------74,
2167,723,1,1,40,171,------349,441,0.79,------75,
2170,724,1,1,40,171,------389,441,0.88,------76,
2173,725,1,1,0,171,------389,441,0.88,------76,
2176,726,1,0,44,171,------345,441,0.78,------77,
2179,727,1,0,24,171,------321,441,0.73,------78,
2182,728,1,0,16,171,------305,441,0.69,------79,
2185,729,1,0,8,171,------297,441,0.67,------80,
2188,730,1,0,8,171,------289,441,0.66,------81,
2191,731,1,1,32,171,------321,441,0.73,------82,
2194,732,1,1,36,171,------357,441,0.81,------83,
2197,733,1,1,20,171,------377,441,0.85,------84,
2200,734,1,1,20,171,------397,441,0.9,------85,
2203,735,1,1,4,171,------401,441,0.91,------86,
2206,736,1,0,32,171,------369,441,0.84,------87,
2209,737,1,0,20,171,------349,441,0.79,------88,
2212,738,1,0,24,171,------325,441,0.74,------89,
2215,739,1,0,24,171,------301,361,0.83,------90,
2218,740,1,0,24,171,------277,361,0.77,------91,
2221,741,1,1,28,171,------305,441,0.69,------92,
2224,742,1,1,8,171,------313,441,0.71,------93,
2227,743,1,1,8,171,------321,441,0.73,------94,
2230,744,1,1,16,171,------337,441,0.76,------95,
2233,745,1,1,16,171,------353,441,0.8,------96,
2236,746,1,0,36,171,------317,441,0.72,------97,
2239,747,1,0,16,171,------301,441,0.68,------98,
2242,748,1,0,12,171,------289,441,0.66,------81,
2245,749,1,0,16,171,------273,441,0.62,------99,
2248,750,1,0,24,171,------249,441,0.56,------100,
2251,751,1,0,32,171,------217,441,0.49,------101,
2254,752,1,0,36,171,------181,361,0.5,------102,
2257,753,1,0,36,171,------145,289,0.5,------103,
2260,754,1,0,32,171,------113,225,0.5,------104,
2263,755,1,0,28,171,------85,169,0.5,------105,
2266,756,1,1,4,171,------89,225,0.4,------106,
2269,757,1,1,12,171,------101,289,0.35,------107,
2272,758,1,1,12,171,------113,361,0.31,------108,
2275,759,1,1,36,171,------149,441,0.34,------109,
2278,760,1,1,24,171,------173,441,0.39,------110,
2281,761,1,0,56,171,------117,361,0.32,------111,
2284,762,1,0,28,171,------89,289,0.31,------18,
2287,763,1,0,16,171,------73,225,0.32,------19,
2290,764,1,0,12,171,------61,169,0.36,------20,
2293,765,1,0,12,171,------49,121,0.4,------112,
2296,766,1,1,20,171,------69,169,0.41,------113,
2299,767,1,1,32,171,------101,225,0.45,------114,
2302,768,1,1,16,171,------117,289,0.4,------8,
2305,769,1,1,12,171,------129,361,0.36,------9,
2308,770,1,1,12,171,------141,441,0.32,------10,
2311,771,1,0,52,171,------89,289,0.31,------115,
2314,772,1,0,28,171,------61,121,0.5,------31,
2317,773,0,0,20,171,------41,81,0.51,------32,
2320,774,0,0,16,171,------25,49,0.51,------33,
2323,775,0,0,12,171,------13,25,0.52,------34,
2326,776,0,1,4,171,------17,49,0.35,------36,
2329,777,0,1,12,171,------29,81,0.36,------37,
2332,778,0,1,12,171,------41,121,0.34,------38,
2335,779,1,1,20,171,------61,169,0.36,------39,
2338,780,1,1,20,171,------81,225,0.36,------40,
2341,781,1,1,24,171,------105,289,0.36,------41,
2344,782,1,1,28,171,------133,361,0.37,------42,
2347,783,1,1,24,171,------157,441,0.36,------43,
2350,784,1,1,16,171,------173,441,0.39,------44,
2353,785,1,1,16,171,------189,441,0.43,------45,
2356,786,1,0,72,171,------117,361,0.32,------116,
2359,787,1,0,48,171,------69,289,0.24,------117,
2362,788,1,0,21,171,------48,289,0.17,------118,
2365,789,0,0,16,171,------32,81,0.4,------119,
2368,790,0,0,16,171,------16,81,0.2,------120,
2371,791,0,1,24,171,------40,121,0.33,------121,
2374,792,1,1,28,171,------68,169,0.4,------122,
2377,793,1,1,25,171,------93,225,0.41,------123,
2380,794,1,1,24,171,------117,289,0.4,------124,
2383,795,1,1,28,171,------145,361,0.4,------125,
2386,796,1,1,24,171,------169,441,0.38,------126,
2389,797,1,1,16,171,------185,441,0.42,------127,
2392,798,1,1,16,171,------201,441,0.46,------128,
2395,799,1,1,24,171,------225,441,0.51,------129,
2398,800,1,1,40,171,------265,441,0.6,------130,
2401,801,1,0,88,171,------177,441,0.4,------131,
2404,802,1,0,52,171,------125,289,0.43,------132,
2407,803,1,0,24,171,------101,289,0.35,------133,
2410,804,1,0,28,171,------73,289,0.25,------134,
2413,805,1,0,28,171,------45,289,0.16,------135,
2416,806,1,1,20,171,------65,361,0.18,------136,
2419,807,1,1,20,171,------85,441,0.19,------137,
2422,808,1,1,48,171,------133,441,0.3,------138,
2425,809,1,1,44,171,------177,441,0.4,------139,
2428,810,1,1,48,171,------225,441,0.51,------140,
2431,811,1,1,32,171,------257,441,0.58,------141,
2434,812,1,1,40,171,------297,441,0.67,------142,
2437,813,1,1,20,171,------317,441,0.72,------143,
2440,814,1,1,0,171,------317,441,0.72,------143,
2443,815,1,1,0,171,------317,441,0.72,------143,
2446,816,1,0,76,171,------241,441,0.55,------144,
2449,817,1,0,40,171,------201,361,0.56,------145,
2452,818,1,0,32,171,------169,361,0.47,------146,
2455,819,1,0,32,171,------137,361,0.38,------147,
2458,820,1,0,24,171,------113,361,0.31,------148,
2461,821,1,1,52,171,------165,441,0.37,------149,
2464,822,1,1,60,171,------225,441,0.51,------150,
2467,823,1,1,44,171,------269,441,0.61,------151,
2470,824,1,1,36,171,------305,441,0.69,------152,
2473,825,1,1,28,171,------333,441,0.76,------153,
2476,826,1,0,48,171,------285,441,0.65,------154,
2479,827,1,0,24,171,------261,441,0.59,------155,
2482,828,1,0,28,171,------233,361,0.65,------156,
2485,829,1,0,28,171,------205,289,0.71,------157,
2488,830,1,0,28,171,------177,289,0.61,------158,
2491,831,1,1,12,171,------189,361,0.52,------159,
2494,832,1,1,20,171,------209,441,0.47,------160,
2497,833,1,1,8,171,------217,441,0.49,------161,
2500,834,1,1,24,171,------241,441,0.55,------162,
2503,835,1,1,16,171,------257,441,0.58,------163,
2506,836,1,0,56,171,------201,441,0.46,------164,
2509,837,1,0,24,171,------177,361,0.49,------165,
2512,838,1,0,16,171,------161,361,0.45,------166,
2515,839,1,0,20,171,------141,361,0.39,------167,
2518,840,1,0,20,171,------121,289,0.42,------168,
2521,841,1,0,20,171,------101,225,0.45,------169,
2524,842,1,0,20,171,------81,169,0.48,------170,
2527,843,1,0,20,171,------61,121,0.5,------31,
2530,844,0,0,20,171,------41,81,0.51,------32,
2533,845,0,0,16,171,------25,49,0.51,------33,
2536,846,0,1,4,171,------29,81,0.36,------4,
2539,847,0,1,12,171,------41,121,0.34,------5,
2542,848,1,1,12,171,------53,169,0.31,------6,
2545,849,1,1,36,171,------89,225,0.4,------7,
2548,850,1,1,28,171,------117,289,0.4,------8,
2551,851,1,1,12,171,------129,361,0.36,------9,
2554,852,1,1,12,171,------141,441,0.32,------10,
2557,853,1,1,32,171,------173,441,0.39,------11,
2560,854,1,1,24,171,------197,441,0.45,------12,
2563,855,1,1,24,171,------221,441,0.5,------13,
2566,856,1,0,72,171,------149,441,0.34,------171,
2569,857,1,0,40,171,------109,361,0.3,------17,
2572,858,1,0,20,171,------89,289,0.31,------18,
2575,859,1,0,16,171,------73,225,0.32,------19,
2578,860,1,0,12,171,------61,169,0.36,------20,
2581,861,1,1,28,171,------89,225,0.4,------21,
2584,862,1,1,40,171,------129,289,0.45,------22,
2587,863,1,1,24,171,------153,361,0.42,------23,
2590,864,1,1,24,171,------177,441,0.4,------24,
2593,865,1,1,24,171,------201,441,0.46,------25,
2596,866,1,0,56,171,------145,361,0.4,------26,
2599,867,1,0,24,171,------121,169,0.72,------27,
2602,868,1,0,12,171,------109,121,0.9,------28,
2605,869,1,0,12,171,------97,121,0.8,------29,
2608,870,1,0,16,171,------81,121,0.67,------30,
2611,871,1,0,20,171,------61,121,0.5,------31,
2614,872,0,0,20,171,------41,81,0.51,------32,
2617,873,0,0,16,171,------25,49,0.51,------33,
2620,874,0,0,12,171,------13,25,0.52,------34,
2623,875,0,0,8,171,------5,9,0.56,------1,
2626,876,0,1,4,171,------9,25,0.36,------2,
2629,877,0,1,12,171,------21,49,0.43,------3,
2632,878,0,1,8,171,------29,81,0.36,------4,
2635,879,0,1,12,171,------41,121,0.34,------5,
2638,880,1,1,12,171,------53,169,0.31,------6,
2641,881,1,1,36,171,------89,225,0.4,------7,
2644,882,1,1,28,171,------117,289,0.4,------8,
2647,883,1,1,12,171,------129,361,0.36,------9,
2650,884,1,1,12,171,------141,441,0.32,------10,
2653,885,1,1,32,171,------173,441,0.39,------11,
2656,886,1,0,72,171,------101,441,0.23,------35,
2659,887,1,0,40,171,------61,121,0.5,------31,
2662,888,0,0,20,171,------41,81,0.51,------32,
2665,889,0,0,16,171,------25,49,0.51,------33,
2668,890,0,0,12,171,------13,25,0.52,------34,
2671,891,0,1,4,171,------17,49,0.35,------36,
2674,892,0,1,12,171,------29,81,0.36,------37,
2677,893,0,1,12,171,------41,121,0.34,------38,
2680,894,1,1,20,171,------61,169,0.36,------39,
2683,895,1,1,20,171,------81,225,0.36,------40,
2686,896,1,1,24,171,------105,289,0.36,------41,
2689,897,1,1,28,171,------133,361,0.37,------42,
2692,898,1,1,24,171,------157,441,0.36,------43,
2695,899,1,1,16,171,------173,441,0.39,------44,
2698,900,1,1,16,171,------189,441,0.43,------45,
2701,901,1,1,24,171,------213,441,0.48,------46,
2704,902,1,1,40,171,------253,441,0.57,------47,
2707,903,1,1,32,171,------285,441,0.65,------48,
2710,904,1,1,12,171,------297,441,0.67,------49,
2713,905,1,1,16,171,------313,441,0.71,------50,
2716,906,1,0,96,171,------217,441,0.49,------51,
2719,907,1,0,72,171,------145,361,0.4,------52,
2722,908,1,0,41,171,------104,361,0.29,------53,
2725,909,1,0,36,171,------68,361,0.19,------54,
2728,910,0,0,36,171,------32,361,0.09,------55,
2731,911,1,1,48,171,------80,441,0.18,------56,
2734,912,1,1,56,171,------136,441,0.31,------57,
2737,913,1,1,57,171,------193,441,0.44,------58,
2740,914,1,1,36,171,------229,441,0.52,------59,
2743,915,1,1,40,171,------269,441,0.61,------60,
2746,916,1,1,52,171,------321,441,0.73,------61,
2749,917,1,1,36,171,------357,441,0.81,------62,
2752,918,1,1,0,171,------357,441,0.81,------62,
2755,919,1,1,0,171,------357,441,0.81,------62,
2758,920,1,1,0,171,------357,441,0.81,------62,
2761,921,1,0,40,171,------317,441,0.72,------63,
2764,922,1,0,28,171,------289,361,0.8,------64,
2767,923,1,0,16,171,------273,361,0.76,------65,
2770,924,1,0,24,171,------249,361,0.69,------66,
2773,925,1,0,32,171,------217,361,0.6,------67,
2776,926,1,1,12,171,------229,441,0.52,------68,
2779,927,1,1,8,171,------237,441,0.54,------69,
2782,928,1,1,8,171,------245,441,0.56,------70,
2785,929,1,1,16,171,------261,441,0.59,------71,
2788,930,1,1,16,171,------277,441,0.63,------72,
2791,931,1,1,16,171,------293,441,0.66,------73,
2794,932,1,1,16,171,------309,441,0.7,------74,
2797,933,1,1,40,171,------349,441,0.79,------75,
2800,934,1,1,40,171,------389,441,0.88,------76,
2803,935,1,1,0,171,------389,441,0.88,------76,
2806,936,1,0,44,171,------345,441,0.78,------77,
2809,937,1,0,24,171,------321,441,0.73,------78,
2812,938,1,0,16,171,------305,441,0.69,------79,
2815,939,1,0,8,171,------297,441,0.67,------80,
2818,940,1,0,8,171,------289,441,0.66,------81,
2821,941,1,1,32,171,------321,441,0.73,------82,
2824,942,1,1,36,171,------357,441,0.81,------83,
2827,943,1,1,20,171,------377,441,0.85,------84,
2830,944,1,1,20,171,------397,441,0.9,------85,
2833,945,1,1,4,171,------401,441,0.91,------86,
2836,946,1,0,32,171,------369,441,0.84,------87,
2839,947,1,0,20,171,------349,441,0.79,------88,
2842,948,1,0,24,171,------325,441,0.74,------89,
2845,949,1,0,24,171,------301,361,0.83,------90,
2848,950,1,0,24,171,------277,361,0.77,------91,
2851,951,1,1,28,171,------305,441,0.69,------92,
2854,952,1,1,8,171,------313,441,0.71,------93,
2857,953,1,1,8,171,------321,441,0.73,------94,
2860,954,1,1,16,171,------337,441,0.76,------95,
2863,955,1,1,16,171,------353,441,0.8,------96,
2866,956,1,0,36,171,------317,441,0.72,------97,
2869,957,1,0,16,171,------301,441,0.68,------98,
2872,958,1,0,12,171,------289,441,0.66,------81,
2875,959,1,0,16,171,------273,441,0.62,------99,
2878,960,1,0,24,171,------249,441,0.56,------100,
2881,961,1,0,32,171,------217,441,0.49,------101,
2884,962,1,0,36,171,------181,361,0.5,------102,
2887,963,1,0,36,171,------145,289,0.5,------103,
2890,964,1,0,32,171,------113,225,0.5,------104,
2893,965,1,0,28,171,------85,169,0.5,------105,
2896,966,1,1,4,171,------89,225,0.4,------106,
2899,967,1,1,12,171,------101,289,0.35,------107,
2902,968,1,1,12,171,------113,361,0.31,------108,
2905,969,1,1,36,171,------149,441,0.34,------109,
2908,970,1,1,24,171,------173,441,0.39,------110,
2911,971,1,0,56,171,------117,361,0.32,------111,
2914,972,1,0,28,171,------89,289,0.31,------18,
2917,973,1,0,16,171,------73,225,0.32,------19,
2920,974,1,0,12,171,------61,169,0.36,------20,
2923,975,1,0,12,171,------49,121,0.4,------112,
2926,976,1,1,20,171,------69,169,0.41,------113,
2929,977,1,1,32,171,------101,225,0.45,------114,
2932,978,1,1,16,171,------117,289,0.4,------8,
2935,979,1,1,12,171,------129,361,0.36,------9,
2938,980,1,1,12,171,------141,441,0.32,------10,
2941,981,1,0,52,171,------89,289,0.31,------115,
2944,982,1,0,28,171,------61,121,0.5,------31,
2947,983,0,0,20,171,------41,81,0.51,------32,
2950,984,0,0,16,171,------25,49,0.51,------33,
2953,985,0,0,12,171,------13,25,0.52,------34,
2956,986,0,1,4,171,------17,49,0.35,------36,
2959,987,0,1,12,171,------29,81,0.36,------37,
2962,988,0,1,12,171,------41,121,0.34,------38,
2965,989,1,1,20,171,------61,169,0.36,------39,
2968,990,1,1,20,171,------81,225,0.36,------40,
2971,991,1,1,24,171,------105,289,0.36,------41,
2974,992,1,1,28,171,------133,361,0.37,------42,
2977,993,1,1,24,171,------157,441,0.36,------43,
2980,994,1,1,16,171,------173,441,0.39,------44,
2983,995,1,1,16,171,------189,441,0.43,------45,
2986,996,1,0,72,171,------117,361,0.32,------116,
2989,997,1,0,48,171,------69,289,0.24,------117,
2992,998,1,0,21,171,------48,289,0.17,------118,
2995,999,0,0,16,171,------32,81,0.4,------119,
2998,1000,0,0,16,171,------16,81,0.2,------120,
3001,1001,0,1,24,171,------40,121,0.33,------121,
3004,1002,1,1,28,171,------68,169,0.4,------122,
3007,1003,1,1,25,171,------93,225,0.41,------123,
3010,1004,1,1,24,171,------117,289,0.4,------124,
3013,1005,1,1,28,171,------145,361,0.4,------125,
3016,1006,1,1,24,171,------169,441,0.38,------126,
3019,1007,1,1,16,171,------185,441,0.42,------127,
3022,1008,1,1,16,171,------201,441,0.46,------128,
3025,1009,1,1,24,171,------225,441,0.51,------129,
3028,1010,1,1,40,171,------265,441,0.6,------130,
3031,1011,1,0,88,171,------177,441,0.4,------131,
3034,1012,1,0,52,171,------125,289,0.43,------132,
3037,1013,1,0,24,171,------101,289,0.35,------133,
3040,1014,1,0,28,171,------73,289,0.25,------134,
3043,1015,1,0,28,171,------45,289,0.16,------135,
3046,1016,1,1,20,171,------65,361,0.18,------136,
3049,1017,1,1,20,171,------85,441,0.19,------137,
3052,1018,1,1,48,171,------133,441,0.3,------138,
3055,1019,1,1,44,171,------177,441,0.4,------139,
3058,1020,1,1,48,171,------225,441,0.51,------140,
3061,1021,1,1,32,171,------257,441,0.58,------141,
3064,1022,1,1,40,171,------297,441,0.67,------142,
3067,1023,1,1,20,171,------317,441,0.72,------143,
3070,1024,1,1,0,171,------317,441,0.72,------143,
3073,1025,1,1,0,171,------317,441,0.72,------143,
3076,1026,1,0,76,171,------241,441,0.55,------144,
3079,1027,1,0,40,171,------201,361,0.56,------145,
3082,1028,1,0,32,171,------169,361,0.47,------146,
3085,1029,1,0,32,171,------137,361,0.38,------147,
3088,1030,1,0,24,171,------113,361,0.31,------148,
3091,1031,1,1,52,171,------165,441,0.37,------149,
3094,1032,1,1,60,171,------225,441,0.51,------150,
3097,1033,1,1,44,171,------269,441,0.61,------151,
3100,1034,1,1,36,171,------305,441,0.69,------152,
3103,1035,1,1,28,171,------333,441,0.76,------153,
3106,1036,1,0,48,171,------285,441,0.65,------154,
3109,1037,1,0,24,171,------261,441,0.59,------155,
3112,1038,1,0,28,171,------233,361,0.65,------156,
3115,1039,1,0,28,171,------205,289,0.71,------157,
3118,1040,1,0,28,171,------177,289,0.61,------158,
3121,1041,1,1,12,171,------189,361,0.52,------159,
3124,1042,1,1,20,171,------209,441,0.47,------160,
3127,1043,1,1,8,171,------217,441,0.49,------161,
3130,1044,1,1,24,171,------241,441,0.55,------162,
3133,1045,1,1,16,171,------257,441,0.58,------163,
3136,1046,1,0,56,171,------201,441,0.46,------164,
3139,1047,1,0,24,171,------177,361,0.49,------165,
3142,1048,1,0,16,171,------161,361,0.45,------166,
3145,1049,1,0,20,171,------141,361,0.39,------167,
3148,1050,1,0,20,171,------121,289,0.42,------168,
3151,1051,1,0,20,171,------101,225,0.45,------169,
3154,1052,1,0,20,171,------81,169,0.48,------170,
3157,1053,1,0,20,171,------61,121,0.5,------31,
3160,1054,0,0,20,171,------41,81,0.51,------32,
3163,1055,0,0,16,171,------25,49,0.51,------33,
3166,1056,0,1,4,171,------29,81,0.36,------4,
3169,1057,0,1,12,171,------41,121,0.34,------5,
3172,1058,1,1,12,171,------53,169,0.31,------6,
3175,1059,1,1,36,171,------89,225,0.4,------7,
3178,1060,1,1,28,171,------117,289,0.4,------8,
3181,1061,1,1,12,171,------129,361,0.36,------9,
3184,1062,1,1,12,171,------141,441,0.32,------10,
3187,1063,1,1,32,171,------173,441,0.39,------11,
3190,1064,1,1,24,171,------197,441,0.45,------12,
3193,1065,1,1,24,171,------221,441,0.5,------13,
3196,1066,1,0,72,171,------149,441,0.34,------171,
3199,1067,1,0,40,171,------109,361,0.3,------17,
3202,1068,1,0,20,171,------89,289,0.31,------18,
3205,1069,1,0,16,171,------73,225,0.32,------19,
3208,1070,1,0,12,171,------61,169,0.36,------20,
3211,1071,1,1,28,171,------89,225,0.4,------21,
3214,1072,1,1,40,171,------129,289,0.45,------22,
3217,1073,1,1,24,171,------153,361,0.42,------23,
3220,1074,1,1,24,171,------177,441,0.4,------24,
3223,1075,1,1,24,171,------201,441,0.46,------25,
3226,1076,1,0,56,171,------145,361,0.4,------26,
